model,checkpoint,epoch,path,did,mean_metric,split_1_metric,split_2_metric,split_3_metric,split_4_metric,split_5_metric
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,1068,0.8536229252815246,0.8723628520965576,0.8900273442268372,0.7906481027603149,0.8465381860733032,0.8685381412506104
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,1464,0.7540237307548523,0.7628121376037598,0.725547730922699,0.7562389373779297,0.7567838430404663,0.7687360048294067
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,1480,0.7256157517433166,0.7241659164428711,0.7253823280334473,0.7531480193138123,0.7609176635742188,0.6644648313522339
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,1494,0.9264973759651184,0.919754147529602,0.9382449984550476,0.9120920300483704,0.9339710474014282,0.9284246563911438
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,1510,0.9962372779846191,0.9987502098083496,0.9969796538352966,0.9895461201667786,0.9976194500923157,0.9982909560203552
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,6332,0.7820989966392518,0.8142968416213989,0.7473683953285217,0.8041733503341675,0.7846119999885559,0.7600443959236145
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,23381,0.5124189972877502,0.6094276309013367,0.45578232407569885,0.5986394286155701,0.39824560284614563,0.5
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,40966,0.9998468279838562,0.9998902678489685,1.0,1.0,1.0,0.9993438720703125
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,40975,0.9733504533767701,0.9733317494392395,0.9857038855552673,0.9662484526634216,0.9528970122337341,0.9885711669921875
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,40982,0.9466777682304383,0.9597634673118591,0.9501513242721558,0.9313750863075256,0.9578004479408264,0.9342985153198242
alternating_hydra_tabpfn_12l_lr1e4,epoch_40,40.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_40.cpkt,40994,0.9389256715774537,0.9333193302154541,0.9495051503181458,0.9237805008888245,0.9340277910232544,0.9539955854415894
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,11,0.9941735982894897,0.9972451329231262,0.99008709192276,0.995410680770874,0.9921010136604309,0.9960240721702576
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,14,0.9675230026245117,0.9699829816818237,0.9688413143157959,0.9590742588043213,0.9708974957466125,0.9688189625740051
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,15,0.9930729031562805,0.9929000735282898,0.9938435554504395,0.9917963743209839,0.9918773770332336,0.9949471354484558
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,16,0.9939680337905884,0.9909116625785828,0.9952679872512817,0.992169976234436,0.9979234933853149,0.9935670495033264
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,18,0.9621119976043702,0.9651371240615845,0.9594177007675171,0.9633386731147766,0.9579982161521912,0.9646682739257812
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,22,0.979675543308258,0.9766882658004761,0.982132077217102,0.9777631759643555,0.9822078943252563,0.9795863032341003
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,23,0.7037336111068726,0.6973334550857544,0.6956049799919128,0.7025179862976074,0.7021666765213013,0.7210449576377869
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,29,0.9293166279792786,0.9444958567619324,0.9285821914672852,0.9146548509597778,0.9240520596504211,0.9347981810569763
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,31,0.7851149320602417,0.7844834327697754,0.7854729890823364,0.7765422463417053,0.788947343826294,0.7901286482810974
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,37,0.822610867023468,0.7913908362388611,0.8244830965995789,0.8298460841178894,0.8309646844863892,0.8363696336746216
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,50,0.9514884114265442,0.9457330703735352,0.9563916921615601,0.9475386738777161,0.9481510519981384,0.9596275687217712
alternating_hydra_tabpfn_12l_lr1e4,epoch_60,60.0,tabpfn/models_diff/callback_alternating_hydra_tabpfn_12_layers_512e_lr0p0001_epoch_60.cpkt,54,0.9434912204742432,0.9500315189361572,0.9467664957046509,0.9440872073173523,0.941159188747406,0.9354116916656494
