did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,inference_mean,inference_median,inference_std,inference_min,inference_max,end_to_end_mean,end_to_end_median,count,mean_metric
46905,Amazon_employee_access,hybrid_8l,32769,9,16384,16384,1.6666860364377498,1.6666398420929909,0.0017318027679725804,1.6635094862431288,1.6697708759456873,1.994864329583943,1.978026196360588,75,0.524057126045227
46905,Amazon_employee_access,hydra,32769,9,16384,16384,0.7643859635914365,0.764712443575263,0.00150867311241521,0.7602696847170591,0.7669715890660882,1.085560897476971,1.074297142215073,75,0.5045099437236786
46905,Amazon_employee_access,hydra_small,32769,9,16384,16384,4.2182263926789165,4.21503371745348,0.017549266181166256,4.210811009630561,4.356531062163413,4.545284947790205,4.531642529182136,75,0.5589802384376525
46905,Amazon_employee_access,tabpfn,32769,9,16384,16384,4.200626086592674,4.196938920766115,0.02059541934135843,4.19037636462599,4.3377453703433275,4.522879120421906,4.509058829396963,75,0.6254859924316406
46910,bank-marketing,hybrid_8l,45211,13,16384,16384,1.6649753560870886,1.6648053200915456,0.0014712933972932485,1.6614982895553112,1.6693334514275193,2.0491090423862137,2.040527092292905,75,0.6492065548896789
46910,bank-marketing,hydra,45211,13,16384,16384,0.7642069437354803,0.7644126592203975,0.0018474131699586528,0.7598113296553493,0.7682316042482853,1.1635935748865207,1.1414994271472096,75,0.49518482089042665
46910,bank-marketing,hydra_small,45211,13,16384,16384,4.217035232012471,4.214073623530567,0.013659101492899716,4.208872767165303,4.300016638822854,4.604574848959843,4.596248573623598,75,0.7007460355758667
46910,bank-marketing,tabpfn,45211,13,16384,16384,4.191327236766616,4.187023782171309,0.023298850479074273,4.18369553424418,4.378760159946978,4.587317552802463,4.566722662188113,75,0.7373928546905517
46920,customer_satisfaction_in_airline,hybrid_8l,129487,21,16384,16384,1.6653383131946127,1.6653440715745091,0.0015157668235900148,1.6623621759936213,1.669175986200571,2.291025775062541,2.2855557277798653,75,0.9086909294128418
46920,customer_satisfaction_in_airline,hydra,129487,21,16384,16384,0.7648256843785445,0.765140731818974,0.0015970259766315774,0.7593168737366796,0.7674679923802614,1.3970933120821913,1.385623930953443,75,0.8066679000854492
46920,customer_satisfaction_in_airline,hydra_small,129487,21,16384,16384,4.2161142332231005,4.2147708889096975,0.013052724214062016,4.209400223568082,4.326385363936424,4.849325984828174,4.843880509026349,75,0.946170699596405
46920,customer_satisfaction_in_airline,tabpfn,129487,21,16384,16384,4.188286308161914,4.187475374899805,0.005110386007386149,4.183826746419072,4.2280741250142455,4.821723444672922,4.809058411978185,75,0.9825434923171997
46922,Diabetes130US,hybrid_8l,917,47,16384,458,0.014888838355739911,0.014788291417062283,0.00033318848041701275,0.014686116948723793,0.016447534784674644,0.1396986438333988,0.1382035594433546,75,0.5297854900360107
46922,Diabetes130US,hydra,917,47,16384,458,0.021166177578270436,0.021021893247961998,0.0004313674785655943,0.020931772887706757,0.023559831082820892,0.14572477128356695,0.1451216284185648,75,0.5271543562412262
46922,Diabetes130US,hydra_small,917,47,16384,458,0.10837610870599747,0.10735774226486683,0.004207066999216776,0.10715436842292547,0.12901941686868668,0.23771626345813274,0.23379024770110846,75,0.5444333910942077
46922,Diabetes130US,tabpfn,917,47,16384,458,0.021643143557012082,0.021474690176546574,0.0006275794365806277,0.021354111842811108,0.024839586578309536,0.14803755473345517,0.1456803446635604,75,0.5578373908996582
46929,GiveMeSomeCredit,hybrid_8l,120269,10,16384,16384,1.6679599918797612,1.6682747453451157,0.001742144271121832,1.6625454733148217,1.6708455039188266,1.9982165533304215,1.962582429870963,75,0.7888823032379151
46929,GiveMeSomeCredit,hydra,120269,10,16384,16384,0.7653991985941927,0.7655844306573272,0.0011964047047728957,0.7612091572955251,0.7675961470231414,1.0835182556013265,1.0596502078697085,75,0.5093902289867401
46929,GiveMeSomeCredit,hydra_small,120269,10,16384,16384,4.217806629762054,4.216404755599797,0.009783136060936235,4.212471407838166,4.297754460014403,4.538476119513313,4.5129481088370085,75,0.7848167181015014
46929,GiveMeSomeCredit,tabpfn,120269,10,16384,16384,4.195224270361165,4.195818620733917,0.004235478359471868,4.180104308761656,4.213928773999214,4.521546939822534,4.491095393896103,75,0.8483926892280579
46955,SDSS17,hybrid_8l,78053,11,16384,16384,2.525051177814603,2.5249408585950732,0.0011809050079624472,2.5227171033620834,2.5279416851699352,3.0661117257922887,2.906182514503598,75,0.9803497314453125
46955,SDSS17,hydra,78053,11,16384,16384,1.1796824168041349,1.1793638309463859,0.0034096548587772184,1.1767053753137589,1.2077320525422692,1.709389167241752,1.558434760197997,75,0.606806468963623
46955,SDSS17,hydra_small,78053,11,16384,16384,6.393364369869232,6.392376457341015,0.008514983577400874,6.384282354265451,6.458127895370126,6.873167311909298,6.77576925046742,75,0.9827991843223571
46955,SDSS17,tabpfn,78053,11,16384,16384,6.339774664429327,6.3334573013707995,0.029620730565665155,6.327578446827829,6.538114069029689,6.842607381368677,6.720934953540564,75,0.9948586344718933
