did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,inference_mean,inference_median,inference_std,inference_min,inference_max,end_to_end_mean,end_to_end_median,count,mean_metric
18,mfeat-morphological,tabpfn,2000,6,972,512,0.049101805028816066,0.047239866107702255,0.0036484234213981673,0.04694824293255806,0.056900592520833015,0.13587677334745726,0.11315978970378637,75,0.9629407286643982
22,mfeat-zernike,hybrid_8l,2000,47,972,512,0.041673980864385764,0.04169562831521034,0.000818760438062842,0.03481772728264332,0.04241579305380583,0.2819169844686985,0.2550136102363467,75,0.9807558298110962
22,mfeat-zernike,hydra,2000,47,972,512,0.06414659106483062,0.06424698233604431,0.0012291644325332473,0.05370568763464689,0.06470240466296673,0.3054772417123119,0.2770142303779721,75,0.966827130317688
22,mfeat-zernike,looped_transformer_6physical_core4x2,2000,47,972,512,0.04749985052893559,0.04768203292042017,0.0012808389244663505,0.03977612219750881,0.048086498863995075,0.2896036532893777,0.2601620573550463,75,0.9816611886024476
22,mfeat-zernike,tabpfn,2000,47,972,512,0.056483270029226935,0.05657447315752506,0.0011397516173329888,0.04711235407739878,0.05870694387704134,0.29888335169603425,0.27027148846536875,75,0.9825703024864196
23,cmc,hybrid_8l,1473,9,972,512,0.02250182428707679,0.022144740447402,0.001086569245447174,0.022071482613682747,0.02698242850601673,0.07000678986310958,0.06507519911974669,75,0.7056983947753906
23,cmc,hydra,1473,9,972,512,0.03381079246600469,0.03324178885668516,0.0017414918330482087,0.033172547817230225,0.040493820793926716,0.08381057920555274,0.07721559423953295,75,0.6886843085289002
23,cmc,looped_transformer_6physical_core4x2,1473,9,972,512,0.0265939716125528,0.026212268508970737,0.0012123103167926295,0.02611423283815384,0.03190017677843571,0.07701606324563424,0.06850273441523314,75,0.7090502500534057
23,cmc,tabpfn,1473,9,972,512,0.031547693957885106,0.031068090349435806,0.0014839564958246717,0.030989181250333786,0.03787436615675688,0.08276481017470359,0.07509094849228859,75,0.7114110112190246
29,credit-approval,hybrid_8l,653,15,972,326,0.013926780136922995,0.013963619247078896,0.000555091746556312,0.011759261600673199,0.014915582723915577,0.07770520916829507,0.07193061895668507,75,0.9304480075836181
