did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
11,balance-scale,tabpfn,625,4,972,312,1,1,ok,,0.04383025411516428,0.019996131770312786,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,1,ok,,0.03832244034856558,0.014968868345022202,0.9993098974227905
11,balance-scale,hydra_small,625,4,972,312,1,1,ok,,0.1381741352379322,0.11213466431945562,0.9973443746566772
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,1,1,ok,,0.0401692995801568,0.016975739039480686,1.0
11,balance-scale,hydra,625,4,972,312,1,1,ok,,0.04550555907189846,0.02191649004817009,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,2,ok,,0.13766570203006268,0.1121786767616868,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,2,ok,,0.04862275253981352,0.021847189404070377,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,2,ok,,0.03882426116615534,0.014826358295977116,0.9993098974227905
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,1,2,ok,,0.04084385745227337,0.016874789260327816,1.0
11,balance-scale,tabpfn,625,4,972,312,1,2,ok,,0.052064865827560425,0.021377929486334324,0.9993955492973328
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,1,3,ok,,0.042362202890217304,0.017152996733784676,1.0
11,balance-scale,hydra_small,625,4,972,312,1,3,ok,,0.13947509974241257,0.11225422099232674,0.9973443746566772
11,balance-scale,hydra,625,4,972,312,1,3,ok,,0.047733538784086704,0.02223285846412182,0.9934437274932861
11,balance-scale,hybrid_8l,625,4,972,312,1,3,ok,,0.04051836021244526,0.015161272138357162,0.9993098974227905
11,balance-scale,tabpfn,625,4,972,312,1,3,ok,,0.045917198061943054,0.020161244086921215,0.9993955492973328
11,balance-scale,looped_transformer_6physical_core4x2,625,4,972,312,1,4,ok,,0.04258765187114477,0.01729982439428568,1.0
11,balance-scale,hydra_small,625,4,972,312,1,4,ok,,0.14228213764727116,0.11222722008824348,0.9973443746566772
11,balance-scale,tabpfn,625,4,972,312,1,4,ok,,0.04793350864201784,0.020195119082927704,0.9993955492973328
11,balance-scale,hybrid_8l,625,4,972,312,1,4,ok,,0.05184829421341419,0.014864238910377026,0.9993098974227905
11,balance-scale,hydra,625,4,972,312,1,4,ok,,0.047319935634732246,0.022343168035149574,0.9934437274932861
11,balance-scale,hydra,625,4,972,312,1,5,ok,,0.047045896761119366,0.021926868706941605,0.9934437274932861
11,balance-scale,hydra_small,625,4,972,312,1,5,ok,,0.14294357039034367,0.1127092745155096,0.9973443746566772
