model,checkpoint,epoch,path,did,mean_metric,split_1_metric,split_2_metric,split_3_metric,split_4_metric,split_5_metric
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,23,0.7104788780212402,0.6982227563858032,0.7024471759796143,0.709266722202301,0.7167583107948303,0.7256994247436523
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,29,0.9314502000808715,0.9457678198814392,0.9377828240394592,0.9181684255599976,0.9224297404289246,0.9331021904945374
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,31,0.7859771013259887,0.7873554229736328,0.782171368598938,0.7810015082359314,0.7843020558357239,0.7950551509857178
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,37,0.828856909275055,0.797681450843811,0.8296891450881958,0.8393458127975464,0.8275501132011414,0.8500180244445801
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,50,0.8743975996971131,0.8713721632957458,0.8780936598777771,0.8831343054771423,0.8686243891716003,0.8707634806632996
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,54,0.9322674632072449,0.9374234080314636,0.9408769607543945,0.9300791025161743,0.9303692579269409,0.922588586807251
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,188,0.9032745718955993,0.9001116752624512,0.9052910804748535,0.9032551050186157,0.9133484363555908,0.8943665623664856
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,458,0.9999139904975891,1.0,1.0,0.9997763633728027,1.0,0.9997935891151428
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,469,0.5787521958351135,0.573794424533844,0.5791735053062439,0.5843842625617981,0.5683618187904358,0.5880469679832458
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1049,0.9217826008796692,0.8988581299781799,0.9335916638374329,0.9278444647789001,0.9202836155891418,0.9283351302146912
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1050,0.8238540649414062,0.8470754027366638,0.8293811678886414,0.8068988919258118,0.7916427850723267,0.8442720770835876
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1063,0.8236309170722962,0.8576303124427795,0.8022748827934265,0.7884417176246643,0.8628048896789551,0.8070027828216553
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1068,0.8500623226165771,0.8630357384681702,0.9030054807662964,0.7813259363174438,0.8390673398971558,0.8638771176338196
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1464,0.758143961429596,0.7697346210479736,0.7298122048377991,0.7663710117340088,0.760869562625885,0.7639324069023132
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1480,0.7290885090827942,0.7285102009773254,0.7367933392524719,0.7566647529602051,0.7524599432945251,0.6710143089294434
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1494,0.9266628980636596,0.9209903478622437,0.9392793774604797,0.9114918112754822,0.9300291538238525,0.9315237998962402
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,1510,0.9962931156158448,0.9989064335823059,0.9957298636436462,0.9914609789848328,0.9971324801445007,0.998235821723938
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,6332,0.7814063549041748,0.8013467788696289,0.7476131916046143,0.8018803000450134,0.7857142686843872,0.7704772353172302
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,23381,0.5220930814743042,0.5892255902290344,0.4710884392261505,0.6088435649871826,0.3807017505168915,0.560606062412262
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,40966,0.9999408602714539,0.9998628497123718,0.99998939037323,1.0,1.0,0.9998520612716675
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,40975,0.9792003154754638,0.9773218035697937,0.9851213097572327,0.9764687418937683,0.9663397669792175,0.9907499551773071
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,40982,0.9453711032867431,0.956763505935669,0.9496889114379883,0.9320713877677917,0.9542887806892395,0.9340429306030273
hybrid_8_layers,epoch_40,40.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_40.cpkt,40994,0.9420518994331359,0.939400315284729,0.9435483813285828,0.9371612668037415,0.9315718412399292,0.9585776925086975
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,11,0.9926986813545227,0.9969868659973145,0.988397479057312,0.9953951835632324,0.9910697340965271,0.9916441440582275
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,14,0.9673864245414734,0.9674395322799683,0.9699310660362244,0.9610674381256104,0.9698805212974548,0.9686135649681091
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,15,0.9919638633728027,0.9907963871955872,0.9913734197616577,0.9917582273483276,0.9915708899497986,0.9943203926086426
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,16,0.9934098601341248,0.99065101146698,0.9940367937088013,0.9929202795028687,0.9974110722541809,0.992030143737793
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,18,0.9598989248275757,0.9604571461677551,0.9581968784332275,0.9615707993507385,0.9564136266708374,0.9628561735153198
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,22,0.9789782762527466,0.9758755564689636,0.9810698628425598,0.9771143198013306,0.9812210202217102,0.9796106219291687
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,23,0.7020264983177185,0.6934688687324524,0.6989703178405762,0.6999767422676086,0.6995378136634827,0.7181787490844727
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,29,0.9294693231582641,0.9431082606315613,0.9316741824150085,0.9155616164207458,0.923222005367279,0.9337805509567261
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,31,0.7859526395797729,0.788417637348175,0.7874500751495361,0.7741892337799072,0.7873349189758301,0.7923713326454163
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,37,0.8154876589775085,0.7811760306358337,0.8200207948684692,0.821458637714386,0.8210286498069763,0.8337541818618774
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,50,0.9386936783790588,0.9352819323539734,0.9399293661117554,0.933471143245697,0.9381937980651855,0.9465921521186829
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,54,0.937494432926178,0.938748836517334,0.9455448389053345,0.9387836456298828,0.9367761015892029,0.9276187419891357
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,188,0.9030836582183838,0.8997399210929871,0.9079151153564453,0.9033105373382568,0.9103469252586365,0.8941057920455933
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,458,0.9999857544898987,1.0,0.9999514818191528,0.9999772906303406,1.0,1.0
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,469,0.5877413868904113,0.5892927050590515,0.5955134630203247,0.5860025882720947,0.5731475353240967,0.5947506427764893
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1049,0.9264118075370789,0.8996358513832092,0.9378312230110168,0.9215403199195862,0.9309507608413696,0.9421008825302124
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1050,0.8208638310432435,0.8413833975791931,0.8381338119506836,0.8052400946617126,0.790584921836853,0.8289769291877747
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1063,0.7935839891433716,0.8238862752914429,0.7709952592849731,0.7935156226158142,0.7809233665466309,0.7985994219779968
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1068,0.8638946652412415,0.8696979880332947,0.9119706153869629,0.8083006739616394,0.8496311902999878,0.8798728585243225
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1464,0.7535306572914123,0.7577505707740784,0.7205790281295776,0.7559629678726196,0.7621415257453918,0.7712191939353943
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1480,0.7230039358139038,0.7170991897583008,0.7248609662055969,0.7461145520210266,0.7568822503089905,0.6700627207756042
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1494,0.9271463632583619,0.9202938675880432,0.9387876391410828,0.9149731397628784,0.9278900027275085,0.9337871670722961
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,1510,0.9961455225944519,0.9981773495674133,0.99515700340271,0.9910469651222229,0.9978899359703064,0.9984563589096069
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,6332,0.7783925533294678,0.8075628280639648,0.7529987692832947,0.7979820966720581,0.7724867463111877,0.7609323263168335
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,23381,0.5038653373718261,0.5808081030845642,0.41496598720550537,0.6071428656578064,0.38947367668151855,0.5269360542297363
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,40966,0.9999968647956848,1.0,1.0,1.0,1.0,0.9999843239784241
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,40975,0.9794292092323303,0.9793768525123596,0.986484944820404,0.9767828583717346,0.9609443545341492,0.9935570359230042
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,40982,0.9493957161903381,0.9612305760383606,0.9534082412719727,0.9353179335594177,0.9592087864875793,0.9378130435943604
hybrid_8_layers,epoch_60,60.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_60.cpkt,40994,0.9339216947555542,0.9339483976364136,0.9411656856536865,0.923526406288147,0.9252201914787292,0.9457477927207947
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,11,0.9950873374938964,0.999095618724823,0.9923810958862305,0.9965845346450806,0.9918767213821411,0.9954987168312073
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,14,0.9653633952140808,0.966521143913269,0.9669216871261597,0.9600682258605957,0.968299388885498,0.9650065302848816
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,15,0.9933026194572449,0.9933133125305176,0.9930075407028198,0.9925976991653442,0.993352472782135,0.9942420721054077
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,16,0.9933058381080627,0.9891937375068665,0.9944390654563904,0.991858184337616,0.9976118803024292,0.9934263229370117
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,18,0.9583958983421326,0.9593722820281982,0.9556787610054016,0.959263265132904,0.9551997184753418,0.9624654650688171
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,22,0.9789689779281616,0.9744518995285034,0.9810965061187744,0.9770092964172363,0.9826033115386963,0.9796838760375977
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,23,0.7021389603614807,0.6940399408340454,0.7001998424530029,0.6974247097969055,0.7000877261161804,0.7189425826072693
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,29,0.9341743350028991,0.945652186870575,0.9388009309768677,0.9230420589447021,0.9274099469184875,0.9359665513038635
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,31,0.7875589609146119,0.7896175980567932,0.7854921817779541,0.777263343334198,0.788601815700531,0.7968198657035828
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,37,0.8364073634147644,0.8102626800537109,0.8439684510231018,0.8412397503852844,0.8332410454750061,0.8533248901367188
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,50,0.9322957038879395,0.9331014752388,0.9339464902877808,0.9301599860191345,0.9309930801391602,0.9332774877548218
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,54,0.9414225459098816,0.9451736807823181,0.9491270780563354,0.9426625370979309,0.9395399689674377,0.9306094646453857
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,188,0.9107596516609192,0.9081331491470337,0.9148335456848145,0.9124209880828857,0.9180125594139099,0.9003980159759521
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,458,0.9999790191650391,1.0,0.9999803900718689,0.9999659657478333,1.0,0.9999487400054932
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,469,0.5836543679237366,0.5802614092826843,0.5844671130180359,0.5850523710250854,0.5791752934455872,0.58931565284729
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1049,0.9288224220275879,0.9137766361236572,0.9405471682548523,0.9196794629096985,0.9314936995506287,0.9386151432991028
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1050,0.8279532670974732,0.8515747785568237,0.8357817530632019,0.8108970522880554,0.7939789295196533,0.8475338220596313
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1063,0.8082661151885986,0.8309952616691589,0.7890995144844055,0.7916236519813538,0.8257839679718018,0.8038281798362732
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1068,0.8624770641326904,0.8817455172538757,0.9081284403800964,0.7942678928375244,0.8556269407272339,0.8726165294647217
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1462,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1464,0.7568190693855286,0.7651941180229187,0.7289515137672424,0.7606938481330872,0.7656490802764893,0.7636067867279053
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1480,0.7291627645492553,0.7245713472366333,0.73656165599823,0.7554736137390137,0.759480357170105,0.6697268486022949
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1494,0.9302051782608032,0.9249251484870911,0.9426536560058594,0.9143900871276855,0.9337899088859558,0.9352670907974243
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,1510,0.9963716030120849,0.9986981153488159,0.9960423111915588,0.9910469651222229,0.9978899359703064,0.9981806874275208
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,6332,0.7846308588981629,0.7997928261756897,0.7632802724838257,0.80738365650177,0.777336835861206,0.7753607034683228
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,23381,0.5184797167778015,0.5791245698928833,0.442176878452301,0.6105442047119141,0.44035089015960693,0.5202020406723022
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,40966,1.0,1.0,1.0,1.0,1.0,1.0
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,40975,0.9834883213043213,0.9846482872962952,0.9928415417671204,0.981416642665863,0.9633800983428955,0.9951550364494324
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,40982,0.9503205418586731,0.96258944272995,0.9537075161933899,0.9395406246185303,0.9600392580032349,0.9357258677482605
hybrid_8_layers,epoch_80,80.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_80.cpkt,40994,0.9390692234039306,0.9267141819000244,0.9466642141342163,0.9386856555938721,0.9303861856460571,0.9528958797454834
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,11,0.9931681036949158,0.9972823262214661,0.9913429021835327,0.994784414768219,0.9878987669944763,0.9945321083068848
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,14,0.969953715801239,0.9717430472373962,0.9706331491470337,0.9647117257118225,0.9722268581390381,0.9704537987709045
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,15,0.9930145502090454,0.9928249716758728,0.9918674230575562,0.9923306107521057,0.993141770362854,0.9949079751968384
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,16,0.9951122045516968,0.9933015704154968,0.9951549172401428,0.9935181736946106,0.9980142116546631,0.9955721497535706
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,18,0.9622504711151123,0.9642580151557922,0.9604873061180115,0.9635862112045288,0.958859384059906,0.964061439037323
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,22,0.9793988704681397,0.9768052697181702,0.9813140034675598,0.9778405427932739,0.9821544885635376,0.9788800477981567
hybrid_8_layers,epoch_100,100.0,tabpfn/models_diff/callback_hybrid_8_layers_epoch_100.cpkt,23,0.7039620399475097,0.6926579475402832,0.6973578929901123,0.7005801200866699,0.7086135149002075,0.7206007242202759
