did,dataset_name,model,num_samples,num_features,eval_position,run,status,error,synchronized_elapsed_seconds,internal_unsynchronized_seconds,mean_metric
31,credit-g,hydra,1000,20,972,4,ok,,0.10717993322759867,0.027489736676216125,0.7906557321548462
31,credit-g,tabpfn,1000,20,972,4,ok,,0.10729219578206539,0.027523030526936054,0.7924792766571045
31,credit-g,hydra,1000,20,972,5,ok,,0.10693569015711546,0.027337078005075455,0.784448504447937
31,credit-g,hybrid_8l,1000,20,972,5,ok,,0.09724158514291048,0.01899902243167162,0.7963786721229553
31,credit-g,tabpfn,1000,20,972,5,ok,,0.10666917450726032,0.02750068809837103,0.7957169413566589
31,credit-g,tabpfn,1000,20,972,6,ok,,0.10518398135900497,0.02745675388723612,0.7738771438598633
31,credit-g,hydra,1000,20,972,6,ok,,0.10604572389274836,0.027296080254018307,0.7542400360107422
31,credit-g,hybrid_8l,1000,20,972,6,ok,,0.09718559961766005,0.019165396690368652,0.774699330329895
31,credit-g,tabpfn,1000,20,972,7,ok,,0.10921589005738497,0.02805757150053978,0.8043985366821289
31,credit-g,hybrid_8l,1000,20,972,7,ok,,0.09893948212265968,0.0193850826472044,0.8014383316040039
31,credit-g,hydra,1000,20,972,7,ok,,0.10572666954249144,0.027318372391164303,0.7898442149162292
31,credit-g,hybrid_8l,1000,20,972,8,ok,,0.097260900773108,0.01901229750365019,0.8022066354751587
31,credit-g,tabpfn,1000,20,972,8,ok,,0.10791776981204748,0.0275051761418581,0.8041701912879944
31,credit-g,hydra,1000,20,972,8,ok,,0.11922104377299547,0.027339963242411613,0.7916035652160645
31,credit-g,hydra,1000,20,972,9,ok,,0.10772257018834352,0.027323261834681034,0.7724645137786865
31,credit-g,tabpfn,1000,20,972,9,ok,,0.11071361601352692,0.027596439234912395,0.7851887941360474
31,credit-g,hybrid_8l,1000,20,972,9,ok,,0.10162820480763912,0.01909794006496668,0.7879100441932678
31,credit-g,hybrid_8l,1000,20,972,10,ok,,0.10454675368964672,0.019215903244912624,0.8089649677276611
31,credit-g,hydra,1000,20,972,10,ok,,0.10764940176159143,0.027517889626324177,0.7862827777862549
31,credit-g,tabpfn,1000,20,972,10,ok,,0.10635657329112291,0.02753634564578533,0.8049372434616089
37,diabetes,hydra,768,8,972,1,ok,,0.05729702394455671,0.02168246451765299,0.8248808979988098
37,diabetes,hybrid_8l,768,8,972,1,ok,,0.05014829058200121,0.014916697517037392,0.8109517097473145
37,diabetes,tabpfn,768,8,972,1,ok,,0.057351818308234215,0.021230489015579224,0.8213162422180176
37,diabetes,hybrid_8l,768,8,972,2,ok,,0.05202098935842514,0.014974929392337799,0.8336457014083862
37,diabetes,hydra,768,8,972,2,ok,,0.05936655402183533,0.021612193435430527,0.8541722297668457
37,diabetes,tabpfn,768,8,972,2,ok,,0.05897925142198801,0.021243863739073277,0.8464078307151794
37,diabetes,tabpfn,768,8,972,3,ok,,0.05583147797733545,0.02134487684816122,0.8479437232017517
37,diabetes,hydra,768,8,972,3,ok,,0.055959390476346016,0.02160467952489853,0.8457491397857666
37,diabetes,hybrid_8l,768,8,972,3,ok,,0.049668933264911175,0.014915705658495426,0.8317700624465942
37,diabetes,tabpfn,768,8,972,4,ok,,0.058205123990774155,0.02138342894613743,0.835486650466919
37,diabetes,hydra,768,8,972,4,ok,,0.058384804986417294,0.02161795273423195,0.8299495577812195
37,diabetes,hybrid_8l,768,8,972,4,ok,,0.06788566336035728,0.015507408417761326,0.8294880986213684
37,diabetes,hydra,768,8,972,5,ok,,0.06130991596728563,0.021771633997559547,0.8556397557258606
37,diabetes,hybrid_8l,768,8,972,5,ok,,0.05540478974580765,0.015280037187039852,0.8350769877433777
37,diabetes,tabpfn,768,8,972,5,ok,,0.06096590403467417,0.0212911544367671,0.8553090691566467
37,diabetes,hydra,768,8,972,6,ok,,0.06150835193693638,0.021742128767073154,0.8241302371025085
37,diabetes,tabpfn,768,8,972,6,ok,,0.06030734721571207,0.021280313841998577,0.827060878276825
37,diabetes,hybrid_8l,768,8,972,6,ok,,0.053113678470253944,0.0149376280605793,0.8160346150398254
37,diabetes,hybrid_8l,768,8,972,7,ok,,0.05173421651124954,0.014895036816596985,0.8180091381072998
37,diabetes,hydra,768,8,972,7,ok,,0.05960089806467295,0.02164439484477043,0.8241674304008484
37,diabetes,tabpfn,768,8,972,7,ok,,0.10058258473873138,0.02126002497971058,0.8331137299537659
37,diabetes,hydra,768,8,972,8,ok,,0.06075193826109171,0.021925777196884155,0.8251101970672607
37,diabetes,hybrid_8l,768,8,972,8,ok,,0.052354540675878525,0.014912750571966171,0.8352941274642944
37,diabetes,tabpfn,768,8,972,8,ok,,0.05993012245744467,0.02125272061675787,0.8272686004638672
37,diabetes,hydra,768,8,972,9,ok,,0.06033043097704649,0.02167983166873455,0.8333882689476013
37,diabetes,hybrid_8l,768,8,972,9,ok,,0.05184719059616327,0.014393806457519531,0.8377317786216736
37,diabetes,tabpfn,768,8,972,9,ok,,0.060973468236625195,0.020673894323408604,0.8415660858154297
37,diabetes,hydra,768,8,972,10,ok,,0.06319452542811632,0.021361147053539753,0.8308932781219482
37,diabetes,tabpfn,768,8,972,10,ok,,0.05759523902088404,0.020695465616881847,0.8239763975143433
37,diabetes,hybrid_8l,768,8,972,10,ok,,0.049933264032006264,0.01442752219736576,0.807475209236145
50,tic-tac-toe,hybrid_8l,958,9,972,1,ok,,0.05700209550559521,0.017449576407670975,0.9690789580345154
50,tic-tac-toe,hydra,958,9,972,1,ok,,0.06555861420929432,0.025070123374462128,0.8214285969734192
50,tic-tac-toe,tabpfn,958,9,972,1,ok,,0.06541558355093002,0.02501852437853813,0.979830801486969
50,tic-tac-toe,hybrid_8l,958,9,972,2,ok,,0.05534003768116236,0.017247162759304047,0.9755481481552124
50,tic-tac-toe,tabpfn,958,9,972,2,ok,,0.06375659070909023,0.02501536812633276,0.9807134866714478
50,tic-tac-toe,hydra,958,9,972,2,ok,,0.06388977356255054,0.0250794505700469,0.7914344072341919
50,tic-tac-toe,hydra,958,9,972,3,ok,,0.06268502119928598,0.02509751357138157,0.7898675799369812
50,tic-tac-toe,tabpfn,958,9,972,3,ok,,0.0637709479779005,0.02506459318101406,0.9673097729682922
50,tic-tac-toe,hybrid_8l,958,9,972,3,ok,,0.054662243463099,0.01726966630667448,0.9678456783294678
50,tic-tac-toe,hybrid_8l,958,9,972,4,ok,,0.05782501399517059,0.017284453846514225,0.9664528965950012
50,tic-tac-toe,tabpfn,958,9,972,4,ok,,0.06587175838649273,0.02501414716243744,0.9663028717041016
50,tic-tac-toe,hydra,958,9,972,4,ok,,0.06580663472414017,0.02507368940860033,0.7952294945716858
50,tic-tac-toe,tabpfn,958,9,972,5,ok,,0.0654304726049304,0.0250616567209363,0.9813966751098633
50,tic-tac-toe,hydra,958,9,972,5,ok,,0.07361937500536442,0.02521379478275776,0.7973556518554688
50,tic-tac-toe,hybrid_8l,958,9,972,5,ok,,0.05763719789683819,0.017453383654356003,0.9723463654518127
50,tic-tac-toe,hydra,958,9,972,6,ok,,0.0670927008613944,0.025073238648474216,0.7914334535598755
50,tic-tac-toe,hybrid_8l,958,9,972,6,ok,,0.058270267210900784,0.01725386641919613,0.9826384782791138
50,tic-tac-toe,tabpfn,958,9,972,6,ok,,0.06703640427440405,0.025036719627678394,0.9858556985855103
50,tic-tac-toe,tabpfn,958,9,972,7,ok,,0.06465161591768265,0.025082437321543694,0.9682410359382629
50,tic-tac-toe,hybrid_8l,958,9,972,7,ok,,0.05600581876933575,0.0172372842207551,0.9506476521492004
50,tic-tac-toe,hydra,958,9,972,7,ok,,0.06581125315278769,0.0251010125502944,0.804901123046875
50,tic-tac-toe,tabpfn,958,9,972,8,ok,,0.06448354851454496,0.025097675621509552,0.9531404376029968
50,tic-tac-toe,hydra,958,9,972,8,ok,,0.06385058909654617,0.02490003127604723,0.8048720359802246
50,tic-tac-toe,hybrid_8l,958,9,972,8,ok,,0.05583007540553808,0.01705427747219801,0.9358339309692383
50,tic-tac-toe,tabpfn,958,9,972,9,ok,,0.06532010342925787,0.024734617210924625,0.9729755520820618
50,tic-tac-toe,hybrid_8l,958,9,972,9,ok,,0.05668704770505428,0.017066901549696922,0.9649268984794617
50,tic-tac-toe,hydra,958,9,972,9,ok,,0.08116177283227444,0.025172206573188305,0.8128929734230042
50,tic-tac-toe,hydra,958,9,972,10,ok,,0.0668279891833663,0.02479709591716528,0.8015531897544861
50,tic-tac-toe,tabpfn,958,9,972,10,ok,,0.06690599676221609,0.024777608923614025,0.9696734547615051
50,tic-tac-toe,hybrid_8l,958,9,972,10,ok,,0.05761085730046034,0.01709787081927061,0.9595579504966736
54,vehicle,hydra,846,18,972,1,ok,,0.11755616869777441,0.042187150567770004,0.9270367622375488
54,vehicle,hybrid_8l,846,18,972,1,ok,,0.10204054601490498,0.027677372097969055,0.9561764597892761
54,vehicle,tabpfn,846,18,972,1,ok,,0.11272038798779249,0.03861125651746988,0.9591176509857178
54,vehicle,hybrid_8l,846,18,972,2,ok,,0.1032093595713377,0.02764800749719143,0.9517263770103455
54,vehicle,hydra,846,18,972,2,ok,,0.1178290257230401,0.04213289637118578,0.9316560626029968
54,vehicle,tabpfn,846,18,972,2,ok,,0.1200150977820158,0.03868063725531101,0.9552718997001648
54,vehicle,tabpfn,846,18,972,3,ok,,0.11987569462507963,0.03868079651147127,0.961459219455719
54,vehicle,hydra,846,18,972,3,ok,,0.11952108237892389,0.0423268536105752,0.92620450258255
54,vehicle,hybrid_8l,846,18,972,3,ok,,0.10834603197872639,0.02765783667564392,0.9502933621406555
54,vehicle,tabpfn,846,18,972,4,ok,,0.11490828264504671,0.03863103222101927,0.9565224051475525
54,vehicle,hybrid_8l,846,18,972,4,ok,,0.14247740991413593,0.028933532536029816,0.9486177563667297
54,vehicle,hydra,846,18,972,4,ok,,0.12031998578459024,0.04413307551294565,0.9323957562446594
54,vehicle,tabpfn,846,18,972,5,ok,,0.1170963179320097,0.04049361217767,0.9536774754524231
54,vehicle,hybrid_8l,846,18,972,5,ok,,0.10471764672547579,0.02891971543431282,0.9402631521224976
54,vehicle,hydra,846,18,972,5,ok,,0.16726986691355705,0.04435556847602129,0.9165966510772705
54,vehicle,hybrid_8l,846,18,972,6,ok,,0.10646857414394617,0.029014434665441513,0.9526637196540833
54,vehicle,tabpfn,846,18,972,6,ok,,0.11704448983073235,0.04038606770336628,0.9573348164558411
54,vehicle,hydra,846,18,972,6,ok,,0.12064982950687408,0.04412258695811033,0.9275082945823669
54,vehicle,hydra,846,18,972,7,ok,,0.12009604088962078,0.043958005495369434,0.9212686419487
54,vehicle,tabpfn,846,18,972,7,ok,,0.12227798532694578,0.03906757012009621,0.9517839550971985
54,vehicle,hybrid_8l,846,18,972,7,ok,,0.10411085840314627,0.028174173086881638,0.9435645937919617
54,vehicle,tabpfn,846,18,972,8,ok,,0.1815217062830925,0.03932628966867924,0.965661883354187
54,vehicle,hybrid_8l,846,18,972,8,ok,,0.10496139898896217,0.028111323714256287,0.9583714604377747
54,vehicle,hydra,846,18,972,8,ok,,0.11902859900146723,0.042837521992623806,0.930968165397644
54,vehicle,tabpfn,846,18,972,9,ok,,0.11278168391436338,0.039159865118563175,0.9591279029846191
54,vehicle,hybrid_8l,846,18,972,9,ok,,0.10516445338726044,0.02840211521834135,0.9460337162017822
54,vehicle,hydra,846,18,972,9,ok,,0.11948340013623238,0.04266315046697855,0.9238585233688354
54,vehicle,tabpfn,846,18,972,10,ok,,0.1140597453340888,0.03902033995836973,0.9625819325447083
54,vehicle,hydra,846,18,972,10,ok,,0.11782067082822323,0.04264303296804428,0.9383976459503174
54,vehicle,hybrid_8l,846,18,972,10,ok,,0.12867773789912462,0.028086666949093342,0.9551887512207031
188,eucalyptus,hybrid_8l,641,19,972,1,ok,,0.11917346250265837,0.02628139778971672,0.9106759428977966
188,eucalyptus,tabpfn,641,19,972,1,ok,,0.11407838016748428,0.03624474350363016,0.9160637855529785
188,eucalyptus,hydra,641,19,972,1,ok,,0.1186970304697752,0.040303041227161884,0.9020074009895325
188,eucalyptus,hybrid_8l,641,19,972,2,ok,,0.10200700256973505,0.02623136341571808,0.9190394282341003
188,eucalyptus,tabpfn,641,19,972,2,ok,,0.11303085554391146,0.036106049083173275,0.919638454914093
188,eucalyptus,hydra,641,19,972,2,ok,,0.11704594269394875,0.040137466974556446,0.9035888910293579
188,eucalyptus,hydra,641,19,972,3,ok,,0.11899524554610252,0.040306988172233105,0.9068775773048401
188,eucalyptus,hybrid_8l,641,19,972,3,ok,,0.10546851996332407,0.026215923950076103,0.9175295829772949
188,eucalyptus,tabpfn,641,19,972,3,ok,,0.14207813329994678,0.03637462854385376,0.9235729575157166
188,eucalyptus,hybrid_8l,641,19,972,4,ok,,0.10658654756844044,0.026180757209658623,0.9154658317565918
188,eucalyptus,tabpfn,641,19,972,4,ok,,0.11565344501286745,0.03619622066617012,0.9144350290298462
188,eucalyptus,hydra,641,19,972,4,ok,,0.11997212562710047,0.04027595929801464,0.8931503891944885
188,eucalyptus,hydra,641,19,972,5,ok,,0.11865483969449997,0.04012443218380213,0.8906093835830688
188,eucalyptus,hybrid_8l,641,19,972,5,ok,,0.10281720850616693,0.02611912041902542,0.894574761390686
188,eucalyptus,tabpfn,641,19,972,5,ok,,0.11426732782274485,0.03779029008001089,0.9000552296638489
188,eucalyptus,hydra,641,19,972,6,ok,,0.11920908093452454,0.04228135757148266,0.9011091589927673
188,eucalyptus,hybrid_8l,641,19,972,6,ok,,0.11065557692199945,0.02639667596668005,0.9143101572990417
188,eucalyptus,tabpfn,641,19,972,6,ok,,0.11269066203385592,0.03620096016675234,0.9126649498939514
188,eucalyptus,tabpfn,641,19,972,7,ok,,0.11258160416036844,0.03612848278135061,0.922406017780304
188,eucalyptus,hydra,641,19,972,7,ok,,0.11804825160652399,0.04023220669478178,0.9037696123123169
188,eucalyptus,hybrid_8l,641,19,972,7,ok,,0.10229055117815733,0.026143276132643223,0.9120956063270569
188,eucalyptus,tabpfn,641,19,972,8,ok,,0.1130232522264123,0.036059982143342495,0.9088263511657715
188,eucalyptus,hybrid_8l,641,19,972,8,ok,,0.1026521846652031,0.026162742637097836,0.9038116335868835
188,eucalyptus,hydra,641,19,972,8,ok,,0.11721371952444315,0.04019444528967142,0.9023101925849915
188,eucalyptus,hydra,641,19,972,9,ok,,0.11671505495905876,0.04037318378686905,0.9064169526100159
188,eucalyptus,tabpfn,641,19,972,9,ok,,0.11216764152050018,0.03412121906876564,0.9198086261749268
188,eucalyptus,hybrid_8l,641,19,972,9,ok,,0.10092146601527929,0.024864342994987965,0.9185296893119812
188,eucalyptus,hydra,641,19,972,10,ok,,0.11659212317317724,0.03811808116734028,0.9027701020240784
188,eucalyptus,tabpfn,641,19,972,10,ok,,0.11253357492387295,0.03410290461033583,0.909781277179718
188,eucalyptus,hybrid_8l,641,19,972,10,ok,,0.1018281439319253,0.024744555354118347,0.9032989740371704
458,analcatdata_authorship,hybrid_8l,841,70,972,1,ok,,0.2759666331112385,0.025987591594457626,1.0
458,analcatdata_authorship,tabpfn,841,70,972,1,ok,,0.28882648423314095,0.036686208099126816,1.0
458,analcatdata_authorship,hydra,841,70,972,1,ok,,0.29231398180127144,0.03937480226159096,1.0
458,analcatdata_authorship,hydra,841,70,972,2,ok,,0.2914777882397175,0.039331620559096336,0.999993085861206
458,analcatdata_authorship,tabpfn,841,70,972,2,ok,,0.29389680083841085,0.04054386727511883,1.0
458,analcatdata_authorship,hybrid_8l,841,70,972,2,ok,,0.28306785598397255,0.028695952147245407,1.0
458,analcatdata_authorship,tabpfn,841,70,972,3,ok,,0.29321164265275,0.04060854949057102,0.999984860420227
458,analcatdata_authorship,hydra,841,70,972,3,ok,,0.300108278170228,0.043807659298181534,0.9996320009231567
458,analcatdata_authorship,hybrid_8l,841,70,972,3,ok,,0.2857698639854789,0.028675262816250324,0.999984860420227
458,analcatdata_authorship,hydra,841,70,972,4,ok,,0.29872995615005493,0.04349506739526987,0.9999876022338867
458,analcatdata_authorship,tabpfn,841,70,972,4,ok,,0.29892115853726864,0.04064620099961758,1.0
458,analcatdata_authorship,hybrid_8l,841,70,972,4,ok,,0.28419954888522625,0.02903273981064558,1.0
458,analcatdata_authorship,hybrid_8l,841,70,972,5,ok,,0.2871750667691231,0.028675793670117855,1.0
458,analcatdata_authorship,hydra,841,70,972,5,ok,,0.3014757679775357,0.04358372464776039,0.999954879283905
458,analcatdata_authorship,tabpfn,841,70,972,5,ok,,0.3825368098914623,0.040573231875896454,0.9999935030937195
458,analcatdata_authorship,hybrid_8l,841,70,972,6,ok,,0.28608811739832163,0.028938290663063526,1.0
458,analcatdata_authorship,hydra,841,70,972,6,ok,,0.3366313660517335,0.0437106853350997,1.0
458,analcatdata_authorship,tabpfn,841,70,972,6,ok,,0.29733268916606903,0.04054199252277613,1.0
458,analcatdata_authorship,hydra,841,70,972,7,ok,,0.3067746963351965,0.04353671707212925,0.9998313188552856
458,analcatdata_authorship,hybrid_8l,841,70,972,7,ok,,0.374164380133152,0.028973838314414024,0.9999569058418274
458,analcatdata_authorship,tabpfn,841,70,972,7,ok,,0.3187490003183484,0.04064223263412714,0.999992847442627
458,analcatdata_authorship,hydra,841,70,972,8,ok,,0.2961558699607849,0.04368574917316437,0.9999098181724548
458,analcatdata_authorship,tabpfn,841,70,972,8,ok,,0.30608908645808697,0.0406161742284894,0.999993085861206
458,analcatdata_authorship,hybrid_8l,841,70,972,8,ok,,0.2820048127323389,0.028885730542242527,1.0
458,analcatdata_authorship,hydra,841,70,972,9,ok,,0.302236239425838,0.043501779437065125,0.9999040365219116
458,analcatdata_authorship,hybrid_8l,841,70,972,9,ok,,0.2974131414666772,0.02889289427548647,0.999984860420227
458,analcatdata_authorship,tabpfn,841,70,972,9,ok,,0.3009947966784239,0.04053245484828949,0.999984860420227
458,analcatdata_authorship,tabpfn,841,70,972,10,ok,,0.2954200655221939,0.04047655873000622,1.0
458,analcatdata_authorship,hybrid_8l,841,70,972,10,ok,,0.2809936460107565,0.028694759123027325,1.0
458,analcatdata_authorship,hydra,841,70,972,10,ok,,0.29896838776767254,0.043853556737303734,0.9999319314956665
469,analcatdata_dmft,hybrid_8l,797,4,972,1,ok,,0.06810472812503576,0.03389771655201912,0.5852188467979431
469,analcatdata_dmft,tabpfn,797,4,972,1,ok,,0.0805671475827694,0.04601851850748062,0.5784197449684143
469,analcatdata_dmft,hydra,797,4,972,1,ok,,0.08456438966095448,0.05035700649023056,0.5566442608833313
469,analcatdata_dmft,hybrid_8l,797,4,972,2,ok,,0.06756060756742954,0.03310790937393904,0.5948212146759033
469,analcatdata_dmft,hydra,797,4,972,2,ok,,0.07846847176551819,0.043344792909920216,0.5803523063659668
469,analcatdata_dmft,tabpfn,797,4,972,2,ok,,0.07504412531852722,0.03933321312069893,0.580539345741272
469,analcatdata_dmft,tabpfn,797,4,972,3,ok,,0.07320452947169542,0.039342962205410004,0.5788693428039551
469,analcatdata_dmft,hydra,797,4,972,3,ok,,0.0773007683455944,0.043175771832466125,0.5845810174942017
469,analcatdata_dmft,hybrid_8l,797,4,972,3,ok,,0.06260844599455595,0.028311774134635925,0.5881410837173462
469,analcatdata_dmft,hybrid_8l,797,4,972,4,ok,,0.06700200960040092,0.02855048608034849,0.5750206112861633
469,analcatdata_dmft,hydra,797,4,972,4,ok,,0.08020463958382607,0.043247357942163944,0.5451355576515198
469,analcatdata_dmft,tabpfn,797,4,972,4,ok,,0.07557276636362076,0.039257620461285114,0.5597556829452515
469,analcatdata_dmft,hydra,797,4,972,5,ok,,0.07827452477067709,0.04333018511533737,0.5643720626831055
469,analcatdata_dmft,tabpfn,797,4,972,5,ok,,0.07459467276930809,0.03917726781219244,0.5796971321105957
469,analcatdata_dmft,hybrid_8l,797,4,972,5,ok,,0.06296466942876577,0.0283071156591177,0.5955395102500916
469,analcatdata_dmft,hybrid_8l,797,4,972,6,ok,,0.062137965112924576,0.02832676377147436,0.582012951374054
469,analcatdata_dmft,hydra,797,4,972,6,ok,,0.07772486191242933,0.043213543482124805,0.5589317083358765
469,analcatdata_dmft,tabpfn,797,4,972,6,ok,,0.07380588818341494,0.039204408414661884,0.5694482326507568
469,analcatdata_dmft,hydra,797,4,972,7,ok,,0.07866471260786057,0.0431999983265996,0.5677204132080078
469,analcatdata_dmft,tabpfn,797,4,972,7,ok,,0.07420426327735186,0.03924095816910267,0.587336003780365
469,analcatdata_dmft,hybrid_8l,797,4,972,7,ok,,0.0628420989960432,0.0286683589220047,0.5926436185836792
469,analcatdata_dmft,hybrid_8l,797,4,972,8,ok,,0.06186765246093273,0.028319769538939,0.5835664868354797
469,analcatdata_dmft,tabpfn,797,4,972,8,ok,,0.07516343053430319,0.039407022297382355,0.5737319588661194
469,analcatdata_dmft,hydra,797,4,972,8,ok,,0.07946074102073908,0.04324387200176716,0.5885673761367798
469,analcatdata_dmft,hydra,797,4,972,9,ok,,0.0772325498983264,0.04328581038862467,0.5663162469863892
469,analcatdata_dmft,tabpfn,797,4,972,9,ok,,0.07254029996693134,0.03915930353105068,0.5679319500923157
469,analcatdata_dmft,hybrid_8l,797,4,972,9,ok,,0.060902695171535015,0.02828039415180683,0.5619604587554932
469,analcatdata_dmft,hybrid_8l,797,4,972,10,ok,,0.06181673612445593,0.028304570354521275,0.5520172119140625
469,analcatdata_dmft,tabpfn,797,4,972,10,ok,,0.07383481319993734,0.03913321532309055,0.5495890974998474
469,analcatdata_dmft,hydra,797,4,972,10,ok,,0.07767355628311634,0.04338810499757528,0.5453935861587524
1049,pc4,tabpfn,1458,37,972,1,ok,,0.19615076947957277,0.022898690775036812,0.9093576669692993
1049,pc4,hydra,1458,37,972,1,ok,,0.168409064412117,0.02321700192987919,0.9021812081336975
1049,pc4,hybrid_8l,1458,37,972,1,ok,,0.23975009378045797,0.01636197604238987,0.9100293517112732
1049,pc4,tabpfn,1458,37,972,2,ok,,0.16713500209152699,0.022878462448716164,0.947900116443634
1049,pc4,hybrid_8l,1458,37,972,2,ok,,0.15952373296022415,0.015920951031148434,0.9418389201164246
1049,pc4,hydra,1458,37,972,2,ok,,0.16954757273197174,0.022995312698185444,0.9259737730026245
1049,pc4,hydra,1458,37,972,3,ok,,0.16902903001755476,0.02296839188784361,0.9174008965492249
1049,pc4,hybrid_8l,1458,37,972,3,ok,,0.16041046380996704,0.016263950616121292,0.9231733083724976
1049,pc4,tabpfn,1458,37,972,3,ok,,0.173779739998281,0.022983570583164692,0.9390095472335815
1049,pc4,tabpfn,1458,37,972,4,ok,,0.16934843454509974,0.027478594332933426,0.929912805557251
1049,pc4,hydra,1458,37,972,4,ok,,0.17081150691956282,0.02752751763910055,0.9052409529685974
1049,pc4,hybrid_8l,1458,37,972,4,ok,,0.1604956639930606,0.019116083160042763,0.9312382340431213
1049,pc4,tabpfn,1458,37,972,5,ok,,0.16768007539212704,0.02796503622084856,0.939146876335144
1049,pc4,hydra,1458,37,972,5,ok,,0.1901077926158905,0.02756595052778721,0.918764054775238
1049,pc4,hybrid_8l,1458,37,972,5,ok,,0.16078686621040106,0.019144748337566853,0.9421008825302124
1049,pc4,hydra,1458,37,972,6,ok,,0.16952601168304682,0.027553115971386433,0.9099574685096741
1049,pc4,hybrid_8l,1458,37,972,6,ok,,0.16077118646353483,0.019200464710593224,0.9278824329376221
1049,pc4,tabpfn,1458,37,972,6,ok,,0.17019202280789614,0.027604443952441216,0.9240468144416809
1049,pc4,hydra,1458,37,972,7,ok,,0.17651100363582373,0.02775751333683729,0.9116923809051514
1049,pc4,hybrid_8l,1458,37,972,7,ok,,0.15692920796573162,0.01914494950324297,0.9344958662986755
1049,pc4,tabpfn,1458,37,972,7,ok,,0.1656678719446063,0.02760740928351879,0.9367953538894653
1049,pc4,hydra,1458,37,972,8,ok,,0.17266050912439823,0.02753068320453167,0.9388579726219177
1049,pc4,tabpfn,1458,37,972,8,ok,,0.1730458289384842,0.027612049132585526,0.94631028175354
1049,pc4,hybrid_8l,1458,37,972,8,ok,,0.16633390355855227,0.01912807673215866,0.9454822540283203
1049,pc4,tabpfn,1458,37,972,9,ok,,0.1831356342881918,0.02775894571095705,0.9121202230453491
1049,pc4,hydra,1458,37,972,9,ok,,0.1763329254463315,0.02753590513020754,0.9030704498291016
1049,pc4,hybrid_8l,1458,37,972,9,ok,,0.16871980391442776,0.019258061423897743,0.9085649847984314
1049,pc4,tabpfn,1458,37,972,10,ok,,0.16655502282083035,0.027655991725623608,0.9280235767364502
1049,pc4,hybrid_8l,1458,37,972,10,ok,,0.15951353311538696,0.019185325130820274,0.9310103058815002
1049,pc4,hydra,1458,37,972,10,ok,,0.2131550321355462,0.02758686989545822,0.9075958728790283
1050,pc3,hydra,1563,37,972,1,ok,,0.16744861472398043,0.0275342408567667,0.8497858643531799
1050,pc3,hybrid_8l,1563,37,972,1,ok,,0.15738428011536598,0.019267580471932888,0.8503279685974121
1050,pc3,tabpfn,1563,37,972,1,ok,,0.16955326311290264,0.027667133137583733,0.8528215885162354
1050,pc3,tabpfn,1563,37,972,2,ok,,0.16749804001301527,0.027603231370449066,0.8394255042076111
1050,pc3,hybrid_8l,1563,37,972,2,ok,,0.15843611303716898,0.019139627926051617,0.8372855186462402
1050,pc3,hydra,1563,37,972,2,ok,,0.1992304129526019,0.02758720051497221,0.8121457695960999
1050,pc3,hybrid_8l,1563,37,972,3,ok,,0.1612210674211383,0.01913733407855034,0.8125558495521545
1050,pc3,tabpfn,1563,37,972,3,ok,,0.17029479704797268,0.027620584703981876,0.8120454549789429
1050,pc3,hydra,1563,37,972,3,ok,,0.1698260297998786,0.027522318065166473,0.7977117300033569
1050,pc3,hydra,1563,37,972,4,ok,,0.1652767714112997,0.027532237581908703,0.7844139933586121
1050,pc3,hybrid_8l,1563,37,972,4,ok,,0.1568892216309905,0.01913584116846323,0.7924802899360657
1050,pc3,tabpfn,1563,37,972,4,ok,,0.16738598700612783,0.027667422778904438,0.7964913845062256
1050,pc3,hydra,1563,37,972,5,ok,,0.16982624027878046,0.02755639236420393,0.83576500415802
1050,pc3,hybrid_8l,1563,37,972,5,ok,,0.16073634009808302,0.01919082459062338,0.8440075516700745
1050,pc3,tabpfn,1563,37,972,5,ok,,0.17233286891132593,0.027630222961306572,0.8180676102638245
1050,pc3,tabpfn,1563,37,972,6,ok,,0.16703099478036165,0.027638617902994156,0.7637392282485962
1050,pc3,hybrid_8l,1563,37,972,6,ok,,0.17602068465203047,0.01928874012082815,0.7580819129943848
1050,pc3,hydra,1563,37,972,6,ok,,0.168648948892951,0.02758046891540289,0.7707435488700867
1050,pc3,hydra,1563,37,972,7,ok,,0.17180585023015738,0.027686518616974354,0.8462303280830383
1050,pc3,tabpfn,1563,37,972,7,ok,,0.1722249547019601,0.02767337393015623,0.8511637449264526
1050,pc3,hybrid_8l,1563,37,972,7,ok,,0.162106997333467,0.019185314886271954,0.8659240007400513
1050,pc3,tabpfn,1563,37,972,8,ok,,0.19341539684683084,0.027635233476758003,0.8249783515930176
1050,pc3,hybrid_8l,1563,37,972,8,ok,,0.16502089705318213,0.01912111323326826,0.8217316269874573
1050,pc3,hydra,1563,37,972,8,ok,,0.17429227102547884,0.027531687170267105,0.8100000023841858
1050,pc3,hybrid_8l,1563,37,972,9,ok,,0.16066293139010668,0.019166870042681694,0.8485367894172668
1050,pc3,tabpfn,1563,37,972,9,ok,,0.16764248348772526,0.027610214427113533,0.8602215647697449
1050,pc3,hydra,1563,37,972,9,ok,,0.16750234831124544,0.027708962559700012,0.8133779168128967
1050,pc3,hydra,1563,37,972,10,ok,,0.1706612827256322,0.027589556761085987,0.7901298403739929
1050,pc3,hybrid_8l,1563,37,972,10,ok,,0.16176075115799904,0.019151932559907436,0.8325108289718628
