did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,inference_mean,inference_median,inference_std,inference_min,inference_max,end_to_end_mean,end_to_end_median,count,mean_metric
11,balance-scale,hybrid_8l,576,4,972,288,0.010900808808704218,0.010753730311989784,0.00042010037941843137,0.010612372308969498,0.01285936776548624,0.03425497848540544,0.03169354610145092,75,0.9997969388961792
11,balance-scale,hydra,576,4,972,288,0.01713571581989527,0.016530973836779594,0.001958552262992283,0.016215595416724682,0.027609298937022686,0.04087820488959551,0.03775853477418423,75,0.9993135094642639
11,balance-scale,hydra_small,576,4,972,288,0.06951112300157547,0.0694127157330513,0.0003995298532635601,0.06932812556624413,0.0724994633346796,0.09507742619762818,0.09250925667583942,75,0.9997870802879334
11,balance-scale,looped_transformer_6physical_core4x2,576,4,972,288,0.012216878645122052,0.012104349210858345,0.0004960213491988317,0.012027762830257416,0.015781324356794357,0.035166892160971956,0.032176559790968895,75,0.9997005224227905
11,balance-scale,nanotabpfn,576,4,75,75,0.014345634207129478,0.01432689931243658,0.00010523279353769481,0.014239964075386524,0.015052102506160736,0.0319009438281258,0.03169217240065336,75,0.958336079120636
11,balance-scale,tabpfn,576,4,972,288,0.014402244314551354,0.014322750270366669,0.00029462482054711756,0.014256675727665424,0.016224103048443794,0.03870205989728371,0.03546559065580368,75,0.999787449836731
14,mfeat-fourier,hybrid_8l,400,5,972,200,0.010358013485868772,0.009963924996554852,0.0014293406522388828,0.009437207132577896,0.01750769466161728,0.03805158228923877,0.03310235496610403,75,0.9989582657814026
14,mfeat-fourier,hydra,400,5,972,200,0.01667272442330917,0.01633759681135416,0.0012409769577823024,0.01581571064889431,0.022623464465141296,0.04571223296225071,0.04010049253702164,75,0.9984774708747863
14,mfeat-fourier,hydra_small,400,5,972,200,0.05180522197236617,0.05144144408404827,0.0011629534815961447,0.05135523993521929,0.05726309213787317,0.08268617421388626,0.07734215538948774,75,0.9985376238822937
14,mfeat-fourier,looped_transformer_6physical_core4x2,400,5,972,200,0.008837974021832147,0.008649053983390331,0.0007099689072130479,0.008551559410989285,0.013582578860223293,0.0362672986711065,0.03133930545300245,75,0.998957896232605
14,mfeat-fourier,nanotabpfn,400,5,75,75,0.014453013675908248,0.014324654825031757,0.0009586374010803474,0.014238291420042515,0.02260498981922865,0.03484138897309701,0.034692276269197464,75,0.9948528051376343
14,mfeat-fourier,tabpfn,400,5,972,200,0.010303007500867049,0.01016820129007101,0.0005007658346631494,0.010072018951177597,0.013203822076320648,0.038742170110344885,0.033876461908221245,75,0.9988576769828796
15,breast-w,hybrid_8l,699,5,972,349,0.012370913575092951,0.012067599222064018,0.0011530949532278566,0.01188700646162033,0.020416414365172386,0.044258232253293193,0.03764663264155388,75,0.9902256011962891
15,breast-w,hydra,699,5,972,349,0.017540750230352085,0.017068441957235336,0.002276835868148559,0.01678256131708622,0.03612140379846096,0.04945670429617167,0.043372529558837414,75,0.9908596992492675
15,breast-w,hydra_small,699,5,972,349,0.08451963644474744,0.0844474770128727,0.00028321355985002375,0.08433210663497448,0.08656002767384052,0.11949849098920823,0.11326783895492554,75,0.9901236057281494
15,breast-w,looped_transformer_6physical_core4x2,699,5,972,349,0.014417222539583842,0.014317731373012066,0.0003895178051066174,0.014256125316023827,0.01719629392027855,0.044559468602140745,0.039262003265321255,75,0.9901039838790894
15,breast-w,nanotabpfn,699,5,75,75,0.014368241441746553,0.014322311617434025,0.00012460364759569266,0.014258029870688915,0.015069846995174885,0.03674279697239399,0.03585582971572876,75,0.9947422862052917
15,breast-w,tabpfn,699,5,972,349,0.017095031750698885,0.017020951956510544,0.0002922956107598276,0.01693968754261732,0.019313073717057705,0.050523289864261946,0.043386416509747505,75,0.9900270938873291
16,mfeat-karhunen,hybrid_8l,400,5,972,200,0.009691735977927845,0.009534570388495922,0.000649486615307773,0.009317900985479355,0.013531222008168697,0.0325125585993131,0.031411170959472656,75,0.9941149711608886
16,mfeat-karhunen,hydra,400,5,972,200,0.016162228720883527,0.015946506522595882,0.0009446484976250137,0.01562033873051405,0.023388223722577095,0.03936685321231683,0.038191855885088444,75,0.9954363942146301
16,mfeat-karhunen,hydra_small,400,5,972,200,0.05149491714934508,0.05139796156436205,0.0003524038911120436,0.0513532068580389,0.05435262806713581,0.07624448572595914,0.07567879650741816,75,0.9938948035240174
16,mfeat-karhunen,looped_transformer_6physical_core4x2,400,5,972,200,0.00864527776837349,0.008582286536693573,0.00014823570379100982,0.008540959097445011,0.009271142072975636,0.030912425592541693,0.02992669865489006,75,0.994154942035675
16,mfeat-karhunen,nanotabpfn,400,5,75,75,0.014342306690911452,0.014327550306916237,7.702079411036972e-05,0.01423665788024664,0.014623772352933884,0.03473983244349559,0.03472260385751724,75,0.9780052185058594
16,mfeat-karhunen,tabpfn,400,5,972,200,0.010268436856567859,0.01010221615433693,0.000845869832681477,0.010052292607724667,0.0157246058806777,0.03388903451462587,0.03252210561186075,75,0.9924130797386169
18,mfeat-morphological,hybrid_8l,400,5,972,200,0.010138634654382864,0.009863284416496754,0.001586045399392151,0.009353328496217728,0.019539312459528446,0.0381491391112407,0.03253388777375221,75,1.0
18,mfeat-morphological,hydra,400,5,972,200,0.016852981261909008,0.016324021853506565,0.0017478461173247907,0.015672719106078148,0.02472642809152603,0.0445827467367053,0.03974814433604479,75,0.9999199867248535
18,mfeat-morphological,hydra_small,400,5,972,200,0.052101848162710664,0.051527466624975204,0.001988183556108544,0.051361603662371635,0.06261354684829712,0.08380384296178818,0.07699316553771496,75,0.9994199395179748
18,mfeat-morphological,looped_transformer_6physical_core4x2,400,5,972,200,0.008797611718376478,0.008656127378344536,0.0004817430237699841,0.00851377658545971,0.011498180218040943,0.03641816039880117,0.030846811830997467,75,1.0
18,mfeat-morphological,nanotabpfn,400,5,75,75,0.014459034353494644,0.014335875399410725,0.00047425521110961165,0.014244653284549713,0.017132975161075592,0.035658263191580775,0.03493334259837866,75,0.9998575448989868
