did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
11,balance-scale,hydra_small,625,4,972,312,2,15,ok,,0.13804605416953564,0.11213093437254429,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,15,ok,,0.03792084567248821,0.014511233195662498,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,15,ok,,0.04555439669638872,0.02177789155393839,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,15,ok,,0.04553352855145931,0.020359624177217484,0.996491014957428
11,balance-scale,hydra_small,625,4,972,312,2,16,ok,,0.1387071255594492,0.1123910965397954,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,16,ok,,0.03797271475195885,0.014535509049892426,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,16,ok,,0.04415805172175169,0.020271134562790394,0.996491014957428
11,balance-scale,hydra,625,4,972,312,2,16,ok,,0.045466440729796886,0.021774373948574066,0.9822571873664856
11,balance-scale,hydra_small,625,4,972,312,2,17,ok,,0.13841614499688148,0.11222108639776707,0.9964833855628967
11,balance-scale,hybrid_8l,625,4,972,312,2,17,ok,,0.038088973611593246,0.014737782999873161,0.9926596283912659
11,balance-scale,tabpfn,625,4,972,312,2,17,ok,,0.04388684779405594,0.020056359469890594,0.996491014957428
11,balance-scale,hydra,625,4,972,312,2,17,ok,,0.046035789884626865,0.02221444807946682,0.9822571873664856
11,balance-scale,hydra_small,625,4,972,312,2,18,ok,,0.13797648157924414,0.1122812395915389,0.9964833855628967
11,balance-scale,tabpfn,625,4,972,312,2,18,ok,,0.043942163698375225,0.02009059488773346,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,18,ok,,0.03793273773044348,0.014722824096679688,0.9926596283912659
11,balance-scale,hydra,625,4,972,312,2,18,ok,,0.04564724396914244,0.02175371441990137,0.9822571873664856
11,balance-scale,hydra,625,4,972,312,2,19,ok,,0.04527120105922222,0.021762642078101635,0.9822571873664856
11,balance-scale,tabpfn,625,4,972,312,2,19,ok,,0.04410243686288595,0.020141800865530968,0.996491014957428
11,balance-scale,hybrid_8l,625,4,972,312,2,19,ok,,0.03769162204116583,0.014523586258292198,0.9926596283912659
11,balance-scale,hydra_small,625,4,972,312,2,19,ok,,0.13803180772811174,0.112113150767982,0.9964833855628967
