did,dataset_name,model,num_samples,num_features,configured_eval_position,real_eval_position,split_number,timing_repetition,status,error,synchronized_elapsed_seconds,synchronized_model_inference_seconds,mean_metric
1063,kc2,tabpfn,522,21,972,261,2,1,ok,,0.3453972628340125,0.026041265577077866,0.8116587400436401
1063,kc2,hydra,522,21,972,261,2,2,ok,,0.25019553396850824,0.02391972579061985,0.8173459768295288
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,2,2,ok,,0.1822847779840231,0.01442461647093296,0.8196208477020264
1063,kc2,tabpfn,522,21,972,261,2,2,ok,,0.15650730207562447,0.01900943461805582,0.8116587400436401
1063,kc2,hybrid_8l,522,21,972,261,2,2,ok,,0.1439267797395587,0.013041006401181221,0.7895734310150146
1063,kc2,hybrid_8l,522,21,972,261,2,3,ok,,0.13285394106060266,0.01287452969700098,0.7895734310150146
1063,kc2,hydra,522,21,972,261,2,3,ok,,0.1573034105822444,0.021189823746681213,0.8173459768295288
1063,kc2,tabpfn,522,21,972,261,2,3,ok,,0.15637545194476843,0.017124091275036335,0.8116587400436401
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,2,3,ok,,0.14303295593708754,0.014476937241852283,0.8196208477020264
1063,kc2,tabpfn,522,21,972,261,2,4,ok,,0.14342455752193928,0.016963145695626736,0.8116587400436401
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,2,4,ok,,0.1407333593815565,0.014405160211026669,0.8196208477020264
1063,kc2,hybrid_8l,522,21,972,261,2,4,ok,,0.1401450438424945,0.013649418018758297,0.7895734310150146
1063,kc2,hydra,522,21,972,261,2,4,ok,,0.14403215795755386,0.02091692667454481,0.8173459768295288
1063,kc2,hydra,522,21,972,261,2,5,ok,,0.15125194657593966,0.021250488236546516,0.8173459768295288
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,2,5,ok,,0.1338955955579877,0.014389551244676113,0.8196208477020264
1063,kc2,tabpfn,522,21,972,261,2,5,ok,,0.18393866159021854,0.01722089573740959,0.8116587400436401
1063,kc2,hybrid_8l,522,21,972,261,2,5,ok,,0.1532382294535637,0.012633463367819786,0.7895734310150146
1063,kc2,tabpfn,522,21,972,261,3,1,ok,,0.1402402939274907,0.01696695387363434,0.7999656200408936
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,3,1,ok,,0.144687139429152,0.014407595619559288,0.7930856347084045
1063,kc2,hydra,522,21,972,261,3,1,ok,,0.16732274182140827,0.017415964975953102,0.7895596623420715
1063,kc2,hybrid_8l,522,21,972,261,3,1,ok,,0.1749955778941512,0.012750404886901379,0.7857757210731506
1063,kc2,hybrid_8l,522,21,972,261,3,2,ok,,0.1447631036862731,0.012515139766037464,0.7857757210731506
1063,kc2,hydra,522,21,972,261,3,2,ok,,0.16408331412822008,0.017728577367961407,0.7895596623420715
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,3,2,ok,,0.13341560494154692,0.014393358491361141,0.7930856347084045
1063,kc2,tabpfn,522,21,972,261,3,2,ok,,0.14352362509816885,0.016999967396259308,0.7999656200408936
1063,kc2,hydra,522,21,972,261,3,3,ok,,0.14938751235604286,0.017467192374169827,0.7895596623420715
1063,kc2,hybrid_8l,522,21,972,261,3,3,ok,,0.14623557217419147,0.012622823938727379,0.7857757210731506
1063,kc2,tabpfn,522,21,972,261,3,3,ok,,0.17493596486747265,0.017543545924127102,0.7999656200408936
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,3,3,ok,,0.13829512055963278,0.014453412033617496,0.7930856347084045
1063,kc2,hydra,522,21,972,261,3,4,ok,,0.1427920190617442,0.017252945341169834,0.7895596623420715
1063,kc2,hybrid_8l,522,21,972,261,3,4,ok,,0.1462094932794571,0.012513906694948673,0.7857757210731506
1063,kc2,tabpfn,522,21,972,261,3,4,ok,,0.23231188394129276,0.03715954814106226,0.7999656200408936
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,3,4,ok,,0.29513284657150507,0.022861361503601074,0.7930856347084045
1063,kc2,hybrid_8l,522,21,972,261,3,5,ok,,0.29359249025583267,0.02855783235281706,0.7857757210731506
1063,kc2,hydra,522,21,972,261,3,5,ok,,0.3349618539214134,0.0346648832783103,0.7895596623420715
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,3,5,ok,,0.3229406801983714,0.022940910421311855,0.7930856347084045
1063,kc2,tabpfn,522,21,972,261,3,5,ok,,0.34228415600955486,0.017197219654917717,0.7999656200408936
1063,kc2,tabpfn,522,21,972,261,4,1,ok,,0.3088207198306918,0.01887818519026041,0.8702961802482605
1063,kc2,hydra,522,21,972,261,4,1,ok,,0.32324203103780746,0.030013609677553177,0.8682926893234253
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,4,1,ok,,0.29758760798722506,0.014597894623875618,0.8716027736663818
1063,kc2,hybrid_8l,522,21,972,261,4,1,ok,,0.2725100992247462,0.014609788544476032,0.8009582161903381
1063,kc2,hybrid_8l,522,21,972,261,4,2,ok,,0.2656355444341898,0.012615920975804329,0.8009582161903381
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,4,2,ok,,0.19055008608847857,0.014532512053847313,0.8716027736663818
1063,kc2,hydra,522,21,972,261,4,2,ok,,0.18346812948584557,0.02105435635894537,0.8682926893234253
1063,kc2,tabpfn,522,21,972,261,4,2,ok,,0.17723791766911745,0.018345294520258904,0.8702961802482605
1063,kc2,hybrid_8l,522,21,972,261,4,3,ok,,0.1592194503173232,0.01666450034826994,0.8009582161903381
1063,kc2,tabpfn,522,21,972,261,4,3,ok,,0.16920259408652782,0.017061874270439148,0.8702961802482605
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,4,3,ok,,0.1393730416893959,0.014446387998759747,0.8716027736663818
1063,kc2,hydra,522,21,972,261,4,3,ok,,0.16584626492112875,0.017584163695573807,0.8682926893234253
1063,kc2,hybrid_8l,522,21,972,261,4,4,ok,,0.1483519021421671,0.012839514762163162,0.8009582161903381
1063,kc2,tabpfn,522,21,972,261,4,4,ok,,0.1398141272366047,0.01701630838215351,0.8702961802482605
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,4,4,ok,,0.2247021570801735,0.019415010698139668,0.8716027736663818
1063,kc2,hydra,522,21,972,261,4,4,ok,,0.3234132146462798,0.04874200187623501,0.8682926893234253
1063,kc2,tabpfn,522,21,972,261,4,5,ok,,0.27939726784825325,0.02317881118506193,0.8702961802482605
1063,kc2,hydra,522,21,972,261,4,5,ok,,0.28317957278341055,0.025401954539120197,0.8682926893234253
1063,kc2,hybrid_8l,522,21,972,261,4,5,ok,,0.2845779610797763,0.026585625484585762,0.8009582161903381
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,4,5,ok,,0.29860125854611397,0.024136214517056942,0.8716027736663818
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,5,1,ok,,0.3290735585615039,0.0195400295779109,0.8191877007484436
1063,kc2,tabpfn,522,21,972,261,5,1,ok,,0.1781590012833476,0.01704644411802292,0.8173202872276306
1063,kc2,hybrid_8l,522,21,972,261,5,1,ok,,0.13702023588120937,0.01260416954755783,0.7891690135002136
1063,kc2,hydra,522,21,972,261,5,1,ok,,0.13737508561462164,0.017784002237021923,0.8131652474403381
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,5,2,ok,,0.12950962502509356,0.014403046108782291,0.8191877007484436
1063,kc2,hybrid_8l,522,21,972,261,5,2,ok,,0.1301621701568365,0.012597466818988323,0.7891690135002136
1063,kc2,tabpfn,522,21,972,261,5,2,ok,,0.1473891595378518,0.01704925950616598,0.8173202872276306
1063,kc2,hydra,522,21,972,261,5,2,ok,,0.13899713940918446,0.020453388802707195,0.8131652474403381
1063,kc2,hybrid_8l,522,21,972,261,5,3,ok,,0.1459462745115161,0.015478023327887058,0.7891690135002136
1063,kc2,tabpfn,522,21,972,261,5,3,ok,,0.13770371954888105,0.017434009350836277,0.8173202872276306
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,5,3,ok,,0.1453355774283409,0.014504958875477314,0.8191877007484436
1063,kc2,hydra,522,21,972,261,5,3,ok,,0.14544155821204185,0.017358354292809963,0.8131652474403381
1063,kc2,hybrid_8l,522,21,972,261,5,4,ok,,0.12791750952601433,0.012907975353300571,0.7891690135002136
1063,kc2,hydra,522,21,972,261,5,4,ok,,0.11379648745059967,0.017737562768161297,0.8131652474403381
1063,kc2,tabpfn,522,21,972,261,5,4,ok,,0.12765764724463224,0.01715229544788599,0.8173202872276306
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,5,4,ok,,0.12458726018667221,0.014548973180353642,0.8191877007484436
1063,kc2,looped_transformer_6physical_core4x2,522,21,972,261,5,5,ok,,0.08993084356188774,0.014379401691257954,0.8191877007484436
1063,kc2,hydra,522,21,972,261,5,5,ok,,0.10809649806469679,0.017348647117614746,0.8131652474403381
1063,kc2,tabpfn,522,21,972,261,5,5,ok,,0.1385945277288556,0.017029142007231712,0.8173202872276306
1063,kc2,hybrid_8l,522,21,972,261,5,5,ok,,0.14420242235064507,0.016606341116130352,0.7891690135002136
1068,pc1,hybrid_8l,1109,21,972,512,1,1,ok,,0.1492378804832697,0.021397477015852928,0.8977903723716736
1068,pc1,tabpfn,1109,21,972,512,1,1,ok,,0.16705098748207092,0.02810853160917759,0.8948478698730469
1068,pc1,hydra,1109,21,972,512,1,1,ok,,0.1613706760108471,0.028434128500521183,0.8416610956192017
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,1,1,ok,,0.15259639360010624,0.023736348375678062,0.8902398347854614
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,1,2,ok,,0.14892240334302187,0.023781132884323597,0.8902398347854614
1068,pc1,hydra,1109,21,972,512,1,2,ok,,0.1731809414923191,0.027991319075226784,0.8416610956192017
1068,pc1,hybrid_8l,1109,21,972,512,1,2,ok,,0.15557921398431063,0.019608547911047935,0.8977903723716736
1068,pc1,tabpfn,1109,21,972,512,1,2,ok,,0.16844082064926624,0.028128881007432938,0.8948478698730469
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,1,3,ok,,0.17018244974315166,0.023814154788851738,0.8902398347854614
1068,pc1,hybrid_8l,1109,21,972,512,1,3,ok,,0.15428692568093538,0.01971595175564289,0.8977903723716736
1068,pc1,hydra,1109,21,972,512,1,3,ok,,0.17538539692759514,0.02810841239988804,0.8416610956192017
1068,pc1,tabpfn,1109,21,972,512,1,3,ok,,0.1737884311005473,0.028209001757204533,0.8948478698730469
1068,pc1,tabpfn,1109,21,972,512,1,4,ok,,0.16225235722959042,0.028280407190322876,0.8948478698730469
1068,pc1,hybrid_8l,1109,21,972,512,1,4,ok,,0.1712603224441409,0.028514140285551548,0.8977903723716736
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,1,4,ok,,0.18114971835166216,0.02385748829692602,0.8902398347854614
1068,pc1,hydra,1109,21,972,512,1,4,ok,,0.18301240634173155,0.02802225761115551,0.8416610956192017
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,1,5,ok,,0.1686486043035984,0.02387934923171997,0.8902398347854614
1068,pc1,hydra,1109,21,972,512,1,5,ok,,0.17331015598028898,0.028117818757891655,0.8416610956192017
1068,pc1,hybrid_8l,1109,21,972,512,1,5,ok,,0.15569627564400434,0.01970873773097992,0.8977903723716736
1068,pc1,tabpfn,1109,21,972,512,1,5,ok,,0.17996852938085794,0.028148768469691277,0.8948478698730469
1068,pc1,tabpfn,1109,21,972,512,2,1,ok,,0.16581972502171993,0.028131505474448204,0.9239242076873779
1068,pc1,hydra,1109,21,972,512,2,1,ok,,0.15763435885310173,0.028036764822900295,0.860058069229126
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,2,1,ok,,0.31353873759508133,0.02436678297817707,0.9147028923034668
1068,pc1,hybrid_8l,1109,21,972,512,2,1,ok,,0.28765538334846497,0.025091275572776794,0.9227288365364075
1068,pc1,looped_transformer_6physical_core4x2,1109,21,972,512,2,2,ok,,0.3575135385617614,0.03339476604014635,0.9147028923034668
